,Actual,Predicted,Error
636,221793.8932,221491.421875,91488.90244725038
637,154141.2221,151170.375,8825932.491578491
638,272817.3084,274487.125,2788287.477635627
639,188074.3362,186645.390625,2041885.4563120538
640,266472.0998,263138.28125,11114346.124324271
641,134394.6873,134908.5625,264067.7211750498
642,152365.914,153038.53125,452413.96499757626
643,190455.3788,188595.484375,3459207.2721461025
644,215631.4193,219292.78125,13405571.32890774
645,261469.83297,260912.015625,311160.19038283627
646,173945.9659,173348.921875,356461.56778821273
647,169127.5456,172514.421875,11470930.902157793
648,155334.6665,153232.375,4419629.550972217
649,174009.5255,177940.28125,15450840.76615815
650,222079.4755,219782.0625,5278106.492569002
651,132990.8345,133816.5625,681826.7299840046
652,200915.5716,198770.265625,4602337.726370682
653,155753.1523,157378.625,2642161.498445332
654,414536.8643,417260.15625,7416319.044934717
655,176179.6512,175725.546875,206210.73798369925
656,191319.5219,188149.078125,10051713.730436202
657,209928.04714,211135.609375,1458206.5513981718
658,180333.5413,180203.75,16845.781555693033
659,206994.7994,203566.609375,11752486.847509425
660,197563.2296,197337.4375,50982.07242240615
661,234262.0745,236308.703125,4188688.7286694404
662,167623.4057,168050.359375,182289.44059600309
663,222053.9053,220251.859375,3247369.5158091527
664,167330.2809,167050.234375,78426.05616458261
665,272860.7535,275922.03125,9371421.462645113
666,250405.2327,249316.828125,1184624.5188809158
667,297625.8103,297955.59375,108757.12389389463
668,188537.1519,189683.5,1314113.9663736166
669,269042.4403,268013.9375,1057818.009607874
670,146996.278,147493.0625,246794.8394402588
671,389875.5545,389078.8125,634797.8145640438
672,206028.9556,205865.671875,26661.574849871246
673,234218.5395,235027.203125,653936.8583981188
674,214109.9751,212494.140625,2610921.05059856
675,105064.7043,104896.3828125,28332.123154211848
676,148475.0407,144911.859375,12696261.154828843
677,147933.6523,148192.890625,67204.50914881236
678,203210.0288,198982.421875,17872660.312307958
679,290073.3824,289064.46875,1017906.7531563271
680,248191.3625,249346.3125,1333909.502500027
681,173052.4192,174513.078125,2133524.495182144
682,287815.2741,284683.375,9808791.972580688
683,201372.6437,204745.15625,11373840.899907596
684,321360.2013,321819.1875,210668.33179042608
685,130595.6401,132423.5625,3341300.3004217446
686,217487.86,213796.390625,13626946.146562787
687,158082.6736,157222.546875,739817.9830592414
688,175611.45,175230.328125,145253.8836035245
689,317081.5989,316526.4375,308204.18004994077
690,157034.7665,159409.015625,5637058.907563276
691,206638.8747,204539.484375,4407439.736703546
692,328517.3675,330544.0625,4107492.6230250285
693,140503.3401,143599.390625,9585528.853352768
694,165979.0464,165258.984375,518489.31984708906
695,198243.0049,198004.046875,57100.93771190058
696,206583.037,203007.40625,12785135.260345642
697,132543.8431,135562.0,9109271.073017621
698,213692.7876,213587.53125,11078.899215324725
699,160931.4503,160349.296875,338902.6102392269
700,146882.8375,146385.078125,247764.39540038482
701,147300.048,148223.96875,853629.5522805444
702,118526.8219,118926.3984375,159661.40932049262
703,166730.0518,168212.703125,2198254.9515242954
704,166702.956,166472.515625,53102.7664301432
705,90764.17382,91118.7578125,125729.80773724265
706,179476.928,177545.359375,3730957.3530844464
707,160637.6431,160620.421875,296.57059050016306
708,119920.5854,121210.6953125,1664383.5863307673
709,388810.5602,389616.71875,649891.6077380909
710,331314.6133,331438.03125,15231.990382195994
711,277500.4998,281642.9375,17159790.09838137
712,152611.7404,153608.296875,993124.8078644063
713,178441.9233,179278.375,699651.4464328985
714,387988.5196,392600.03125,21266039.698085725
715,149959.8513,149593.078125,134522.56189958748
716,289376.5482,288971.84375,163785.6918498181
717,151864.7241,151372.375,242407.6362708023
718,198553.6174,197274.75,1635501.82678273
719,225658.226,227924.65625,5136706.078115084
720,177638.8529,178091.25,204663.13608841176
721,151988.2792,151088.515625,809574.4908967626
722,202607.546,206685.875,16632767.432240983
723,267405.8503,268949.78125,2383722.7783679306
724,161421.5811,159375.875,4184913.4475772525
725,213822.8472,216895.609375,9441867.384110797
726,143122.96,141526.09375,2549981.8203890366
727,170302.1338,171790.46875,2215140.923391471
728,264714.67774,263591.75,1260966.7092615385
729,193992.0727,199162.625,26734611.087035395
730,193605.8897,193326.578125,78014.95592898047
731,154206.9448,154639.671875,187252.7214380578
732,207587.8125,207608.703125,436.418212890625
733,189660.7858,190343.828125,466546.8177413887
734,150314.1272,150327.03125,166.51450640280765
735,169331.4649,168381.921875,901631.956326135
736,122689.9496,122169.2578125,271119.9375699526
737,247793.9252,247718.765625,5648.961714180303
738,175203.2502,178460.84375,10611915.73700154
739,308305.0129,308373.9375,4750.6004851638
740,279493.0064,286294.03125,46253939.01031735
741,239593.2761,241780.234375,4782786.496591027
742,216245.9378,215934.046875,97275.94909736452
743,380144.6015,381984.71875,3386031.4937476004
744,192349.0904,191206.46875,1305584.2350486915
745,217912.7083,221446.234375,12485806.522704916
746,223179.8975,219786.8125,11513025.817224944
747,126402.9284,126215.625,35082.56365156162
748,173033.4301,174235.625,1445272.5775860155
749,186219.1588,185827.609375,153310.9522178343
750,149951.9352,150413.34375,212897.8500130959
751,187370.836,186004.59375,1866617.8856850904
752,232871.8131,233904.640625,1066732.6963976268
753,275440.1354,276310.5,757534.5369331107
754,187863.1649,189282.46875,2014423.4186248127
755,246155.4652,246607.96875,204759.46276259708
756,160273.743,161164.078125,792696.6348087876
757,220935.7091,222119.59375,1401582.864505605
758,172543.5492,173456.09375,832737.5557346869
759,193788.298,193552.25,55718.65830400462
760,162820.6401,165038.5625,4919179.772421806
761,142686.2877,142802.53125,13512.562916605704
762,167617.9422,169881.0625,5121713.492272133
763,460476.8789,460733.59375,65902.51421051705
764,186808.56651,188339.265625,2343039.78066177
765,140304.3565,142865.296875,6558415.60430517
766,245758.9636,245309.21875,202270.4301015119
767,122931.7746,124142.4921875,1465837.0766818097
768,424007.5169,420579.75,11749585.920735527
769,236417.1731,237951.015625,2352672.891498331
770,262907.8237,264999.78125,4376286.391001969
771,169287.0071,170248.71875,924889.2977457456
772,172962.6446,171605.6875,1841332.571240409
773,158761.3217,159715.046875,909591.7094287798
774,272134.6455,277102.96875,24684235.91649072
775,153071.2624,154125.671875,1111779.3409697611
776,244313.5514,245694.875,1908054.8879169694
777,212045.5086,213040.09375,989199.6206005205
778,342247.6889,345525.21875,10742201.917640967
779,236193.175,237437.953125,1549472.5804785446
780,180615.3774,181885.1875,1612417.6900620162
781,312630.7081,316531.59375,15216908.854376009
782,214925.0868,214073.46875,725253.3030857855
783,130909.5301,132264.296875,1835393.014643891
784,160659.7739,161831.421875,1372758.9773216003
785,194592.6911,193430.1875,1351414.6200129515
786,188653.0922,188082.1875,325932.1764821056
787,223864.7526,224829.8125,931340.6105879963
788,183986.6874,183725.046875,68455.76432227314
789,209051.8559,210929.609375,3525958.1128745945
790,174057.7794,174256.90625,39651.502390922724
791,194693.7326,194335.21875,128532.18064181422
792,204733.7401,202222.828125,6304678.946198378
793,250863.2082,248625.359375,5007967.363553852
794,251445.9,251301.96875,20716.204726560823
795,212557.3211,212900.53125,117793.2070630218
796,149278.7935,145981.125,10874617.535892248
797,203203.5483,202753.984375,202107.72266140106
798,132694.7437,133815.1875,1255394.3089584585
799,260482.8622,258279.90625,4853014.917640417
800,212515.7425,213695.703125,1392307.076550407
801,141825.0805,139817.3125,4031132.341824044
802,213927.3469,211887.5,4160975.3754396266
803,193011.6473,193593.15625,338152.65893008915
804,198396.5043,196049.40625,5508869.256313805
805,162443.5566,160962.625,2193158.403878592
806,212914.7674,212463.71875,203444.88466683292
807,370816.5633,368218.28125,6751069.611352097
808,152347.7838,150504.640625,3397176.763549098
809,161426.8048,158107.484375,11017888.083822265
810,246104.0341,252158.40625,36655422.130695745
811,389013.8085,393311.6875,18471763.89864113
812,208714.7669,214127.203125,29294465.88969238
813,174810.7272,177950.484375,9858075.117964018
814,290855.8274,286663.5625,17575084.99177209
815,106041.8389,107567.8515625,2328714.646110331
816,173278.766,171378.71875,3610179.5522325747
817,396693.1802,403747.59375,49764750.53442357
818,168284.3925,168572.6875,83114.00702500738
819,259436.7026,260506.46875,1144399.6156858448
820,167628.27944,170547.484375,8521757.45252828
821,217040.0829,215909.671875,1277829.0854415698
822,155658.059,154934.734375,523198.5131314027
823,222150.8491,220763.296875,1925301.1771024289
824,171732.0661,172932.375,1440741.4554192186
825,245554.0114,238766.796875,46066281.00837082
826,152008.6453,150365.28125,2700645.400832415
827,186013.2713,185372.546875,410527.78879157174
828,138387.3821,137594.078125,629331.1967507816
829,255726.5943,257569.359375,3395783.1216397667
830,179385.7778,179439.375,2872.659847838847
831,247407.067,248902.84375,2237348.0858405326
832,147149.7166,150512.59375,11308942.725992026
833,186988.4503,189505.3125,6334595.333788856
834,95286.28737,98327.2265625,9247311.172482518
835,180348.5512,181452.9375,1219669.0996277183
836,205311.9,204492.953125,670673.9840722561
837,402485.0392,408708.78125,38734965.10493821
838,252752.9712,253037.96875,81223.60350600253
839,266571.8857,266761.25,35858.83811449593
840,208984.7382,211656.921875,7140565.592936546
841,216989.8605,217917.796875,861065.9160481225
842,188638.4118,188507.53125,17129.71836830294
843,225616.0024,225475.828125,19648.827371774947
844,146971.1039,150877.1875,15257489.090189058
845,166715.6572,164505.546875,4884587.648671548
846,240779.306,239029.90625,3060399.4853001023
847,288469.043,290846.0625,5650221.703380225
848,292146.1475,296595.125,19793400.795506064
849,160974.0022,161344.203125,137048.72487086445
850,162789.3888,161746.125,1088399.356390411
851,157664.1023,157949.703125,81567.8312406814
852,154843.7036,153704.78125,1297144.1193295408
853,158373.0269,157028.6875,1807248.4223923523
854,278401.8888,277774.75,393303.07446545904
855,194272.7871,193843.6875,184126.4667201487
856,433893.6782,436450.34375,6536538.734556681
857,243988.5997,245927.453125,3759152.6036342634
858,137005.4456,138251.90625,1553664.1519984065
859,569907.4498,570304.5625,157698.49650133454
860,175272.3272,179059.984375,14346346.875328982
861,283563.7933,285032.0,2155630.9139248333
862,208666.7626,206999.5625,2779556.1734399674
863,593263.965,594357.5625,1195955.4920063212
864,232386.2106,231499.375,786477.3814273445
865,288384.1426,289893.5625,2278348.4345159465
866,123258.1524,118944.8671875,18604429.324371226
867,145531.9331,145398.109375,17908.789372874216
868,461936.0455,470014.125,65255368.40832013
869,161436.4949,163617.140625,4755215.777960816
870,278907.4009,280880.03125,3891270.4977410915
871,420589.0151,422930.53125,5482697.880710735
872,182500.0529,184040.0,2371437.0707983803
873,205474.8914,209450.25,15803475.998594014
874,181528.1984,178557.9375,8822449.814068774
875,285107.352,287680.34375,6620286.545567993
876,225233.8511,226437.015625,1447604.874218476
877,378104.4224,381862.90625,14126200.850710964
878,181343.3273,181136.296875,42861.59687568247
879,153024.2255,155683.71875,7072904.34679556
880,160532.2317,162491.5625,3838977.183828625
881,176787.4106,174977.734375,3274928.0393302613
882,143387.2052,142863.40625,274365.340021099
883,118902.0574,118256.5078125,416734.2699214268
884,176565.3361,176545.5625,390.99525695944203
885,164240.7726,162837.234375,1969919.549036141
886,162889.7627,165386.59375,6234165.292244142
887,103549.4669,100836.3359375,7361079.619676174
888,283886.7596,287737.0625,14824832.421748485
889,293040.1487,291963.90625,1158297.811182045
890,136814.8964,139117.140625,5300328.471545861
891,173021.7442,171185.0,3373629.25623359
892,178864.1087,180941.515625,4315619.532037907
893,178034.1048,179007.296875,947102.8148428038
894,138326.7445,137182.4375,1309438.5102490017
895,266540.3237,268792.5625,5072579.612225403
896,232369.1677,234383.28125,4056653.3922936395
897,144734.6062,146333.515625,2556511.349353801
898,220955.1801,221912.140625,915773.4464082799
899,162910.2613,161242.546875,2781271.4033531235
900,227094.8111,225694.453125,1961002.4581460773
901,148284.0843,147022.171875,1592422.9683693496
902,156661.2344,154935.578125,2977889.5794468294
903,179728.4406,181006.59375,1633675.4748549182
904,213097.7629,214635.46875,2364539.281124218
905,167885.6029,166541.859375,1805646.6609794204
906,131680.6082,129440.8046875,5016719.774607283
907,200233.0465,200826.109375,351723.5737032695
908,183265.7286,182465.171875,640891.0699427291
909,175599.58262,175031.46875,322753.3692863781
910,154132.2753,153434.234375,487261.1329748674
911,255968.1873,255810.65625,24816.031714099507
912,191064.5311,193597.890625,6417910.482908262
913,245624.2491,242754.671875,8234473.450238623
914,172287.1558,172440.859375,23624.788967778248
915,182237.437,183078.296875,707045.3293850066
916,198302.3887,200983.859375,7190284.980884899
917,149623.5422,148862.25,579565.8137808342
918,141243.1143,141124.84375,13987.922997299316
919,714637.1237,716010.875,1887192.6342516998
920,223820.2886,223742.328125,6077.835662225603
921,147040.7564,146633.9375,165501.61739722054
922,180335.7501,181302.765625,935119.0255910164
923,244514.7422,244682.03125,27985.626249899866
924,214126.5646,215926.359375,3239261.2321172557
925,289573.251,288620.65625,907436.7577275421
926,202468.7584,201623.796875,713959.9787303113
927,147750.7784,149714.28125,3855343.441958083
928,166897.7674,167360.328125,213962.42431251495
929,177385.0183,177522.765625,18974.325544656702
930,415647.9788,417186.3125,2366470.5725557436
931,216206.6498,214337.828125,3492494.4529498573
932,168244.8794,169653.28125,1983595.7710834076
933,260349.559,260743.640625,155300.32716263403
934,171047.9122,172017.578125,940252.0061061219
935,131178.5381,129533.171875,2707230.014370768
936,193076.678,194558.140625,2194731.509271848
937,133961.8956,135571.328125,2590273.0525279115
938,97356.14926,93565.5625,14368547.98508734
939,238406.6721,237788.15625,382561.8567012177
940,188620.9471,187953.125,445986.3572483971
941,301515.7865,299255.84375,5107341.233277505
942,153892.1186,154398.046875,255963.4194444887
943,265051.3562,266362.53125,1719180.0117425546
944,132476.544,131623.234375,728137.316117631
945,241497.0422,242266.40625,591921.0414324083
946,145587.1938,146742.125,1333866.076733421
947,267484.3395,266240.28125,1547680.929393067
948,186596.1932,185203.640625,1939202.674139155
949,198466.5927,195978.171875,6192238.202293722
950,269880.6014,273392.34375,12332334.332783628
951,187411.8732,186580.8125,690661.8870844931
952,290004.2636,345282.34375,3055666145.0698233
953,228801.4552,228113.5,473282.3572070355
954,232003.9175,230803.453125,1441114.7156441659
955,292953.2205,298241.65625,27967552.68187811
956,134101.3946,135603.828125,2257306.4970439267
